142,4.924653e-09,1.000000e-20,1.000000e-20
143,4.856255e-09,1.000000e-20,1.000000e-20
144,4.789272e-09,1.000000e-20,1.000000e-20
145,4.723666e-09,1.000000e-20,1.000000e-20
146,4.659398e-09,1.000000e-20,1.000000e-20
147,4.596433e-09,1.000000e-20,1.000000e-20
148,4.534736e-09,1.000000e-20,1.000000e-20
149,4.474273e-09,1.000000e-20,1.000000e-20
150,4.415011e-09,1.000000e-20,1.000000e-20
151,4.356919e-09,1.000000e-20,1.000000e-20
152,4.299966e-09,1.000000e-20,1.000000e-20
153,4.244122e-09,1.000000e-20,1.000000e-20
154,4.189359e-09,1.000000e-20,1.000000e-20
155,4.135649e-09,1.000000e-20,1.000000e-20
156,4.082966e-09,1.000000e-20,1.000000e-20
157,4.031283e-09,1.000000e-20,1.000000e-20
158,3.980575e-09,1.000000e-20,1.000000e-20
159,3.930818e-09,1.000000e-20,1.000000e-20
160,3.881988e-09,1.000000e-20,1.000000e-20
161,3.834062e-09,1.000000e-20,1.000000e-20
162,3.787018e-09,1.000000e-20,1.000000e-20
163,3.740835e-09,1.000000e-20,1.000000e-20
164,3.695492e-09,1.000000e-20,1.000000e-20
165,3.650968e-09,1.000000e-20,1.000000e-20
166,3.607243e-09,1.000000e-20,1.000000e-20
167,3.564300e-09,1.000000e-20,1.000000e-20
168,3.522119e-09,1.000000e-20,1.000000e-20
169,3.480682e-09,1.000000e-20,1.000000e-20
170,3.439972e-09,1.000000e-20,1.000000e-20
171,3.399973e-09,1.000000e-20,1.000000e-20
172,3.360667e-09,1.000000e-20,1.000000e-20
173,3.322038e-09,1.000000e-20,1.000000e-20
174,3.284072e-09,1.000000e-20,1.000000e-20
175,3.246753e-09,1.000000e-20,1.000000e-20
176,3.210067e-09,1.000000e-20,1.000000e-20
177,3.173999e-09,1.000000e-20,1.000000e-20
178,3.138535e-09,1.000000e-20,1.000000e-20
179,3.103662e-09,1.000000e-20,1.000000e-20
180,3.069368e-09,1.000000e-20,1.000000e-20
181,3.035638e-09,1.000000e-20,1.000000e-20
182,3.002462e-09,1.000000e-20,1.000000e-20
